
"Chorzów, ul. Konopnickiej 1 - dach Teatru Rozrywki [SLK:BT20386:L1800]"
"Chorzów, ul. Maronia 44 - biurowiec ELKOP [SLK:BT20732:L1800]"
"Chorzów, ul. Pawła Dombka 11 [SLK:BT24696:L1800]"
"Chorzów, ul. Piekarska 1/3 - maszt T-Mobile [SLK:BT20273:L1800]"
"Chorzów, ul. Powstańców 13 - Kościół ewangelicko-augsburski [SLK:BT22619:L1800]"
"Chorzów, ul. Składowa 30 - maszt P4 na terenie serwisu VOLVO [SLK:BT20426:L1800]"
"Chorzów, ul. Wolności 110/112 [SLK:BT24258:L1800]"
"Chorzów, ul. Żołnierzy Września 9 - dach bloku mieszkalnego 10p. [SLK:BT24697:L1800]"
"Chudów, ul. Szkolna 72 - wieża kościoła NMP Królowej Aniołów [SLK:BT24096:L1800]"
"Chybie, ul. Cieszyńska 6 - maszt Plusa na terenie cukrowni [SLK:BT24128:L1800]"
"Cieszyn, ul. Bielska 4 - komin ciepłowni Szpitala Śląskiego [SLK:BT22415:L1800]"
"Cieszyn, ul. Bucewicza 18 - Hotel Gambit [SLK:BT24873:L1800]"
"Cieszyn, ul. Stawowa 71 - dach wieżowca Elektrometal S.A. [SLK:BT24225:L1800]"
"Cisiec, Mała Barania Góra - maszt Plusa [SLK:BT22940:L1800]"
"Cisownica, Cisownica 32 - kościół [SLK:BT22760:L1800]"
"Cykarzew Północny, ul. Rumiankowa 14 - maszt Plusa [SLK:BT22927:L1800]"
"Czaniec, ul. kard. Karola Wojtyły - maszt Plusa [SLK:BT24306:L1800]"
"Czechowice-Dziedzice, ul. Legionow 243a - komin EC (wyższy) [SLK:BT22121:L1800]"
"Czechowice-Dziedzice, ul. Legionów 59 - dach budynku przemysłowego [SLK:BT20444:L1800]"
"Czechowice-Dziedzice, ul. Łukowa 39 - hotel Gościniec [SLK:BT24144:L1800]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt Plusa [SLK:BT20443:L1800]"
"Czeladź, ul. Będzińska 80 - maszt reklamowy obok hipermarketu M1 [SLK:BT22030:L1800]"
"Czeladź, ul. Nowopogońska 227 - Piaski - budynek firmy PEG (dawna kopalnia Saturn) [SLK:BT22686:L1800]"
"Czeladź, ul. Nowopogońska 98 - dach budynku przemysłowego [SLK:BT24969:L1800]"
"Czeladź, ul. Saturnowska 5 - maszt Plusa [SLK:BT24375:L1800]"
"Czeladź, ul. Sportowa 2 - hala sportowa [SLK:BT22383:L1800]"
"Czeladź, ul. Staszica [SLK:BT20729:L1800]"
"Czeladź, ul. Szpitalna 40 - Szpital Miejski [SLK:BT20853:L1800]"
"Czerwionka-Leszczyny, ul. 3 Maja 44 - Koksownia Dębieńsko - komin [SLK:BT20887:L1800]"
"Częstochowa, al. Kościuszki 6 [SLK:BT24939:L1800]"
"Częstochowa, al. Wojska Polskiego 82 - maszt Plusa (pd) [SLK:BT22654:L1800]"
"Częstochowa, ul. 1 Maja 19 - komin Wełnopolu [SLK:BT22708:L1800]"
"Częstochowa, ul. Armii Krajowej 17 [SLK:BT24944:L1800]"
"Częstochowa, ul. Bialska 101/118 - maszt PTK Centertel [SLK:BT26150:L1800]"
"Częstochowa, ul. Dąbrowskiego 18 - budynek mieszkalny [SLK:BT22491:L1800]"
"Częstochowa, ul. Dekabrystów 41 [SLK:BT22150:L1800]"
"Częstochowa, ul. kard. Wyszyńskiego 54/60 - maszt SLR Emitela [SLK:BT24217:L1800]"
"Częstochowa, ul. Kisielewskiego 18/28 - komin CSM MLECZGAL [SLK:BT20884:L1800]"
"Częstochowa, ul. Kościelna 53/63 - wieża kościoła [SLK:BT20658:L1800]"
"Częstochowa, ul. Krakowska 4 - kamienica [SLK:BT22474:L1800]"
"Częstochowa, ul. Kraszewskiego 20/26 [SLK:BT22655:L1800]"
"Częstochowa, ul. Krótka 27a - maszt na budynku biurowym [SLK:BT24715:L1800]"
"Częstochowa, ul. Ks.J.Popiełuszki 2 - Hotel Mercure [SLK:BT22066:L1800]"
"Częstochowa, ul. Kucelińska 22 - maszt Plusa [SLK:BT20249:L1800]"
"Częstochowa, ul. Legionów 63 - budynek TRW [SLK:BT22741:L1800]"
"Częstochowa, ul. Leśna 3 - maszt PTK Centertel [SLK:BT22978:L1800]"
"Częstochowa, ul. Orzechowskiego 7 [SLK:BT20537:L1800]"
"Częstochowa, ul. Palmowa 25A - wieża Emitela - TON Błeszno [SLK:BT24147:L1800]"
"Częstochowa, ul. Podkolejowa 45/47 - maszt Plusa [SLK:BT22149:L1800]"
"Częstochowa, ul. Połaniecka/Zielna - komin kotlowni [SLK:BT22062:L1800]"
"Częstochowa, ul. Przejazdowa 2 - komin Wigolen S.A. [SLK:BT24349:L1800]"
"Częstochowa, ul. Radomska 4 - maszt Plusa [SLK:BT22148:L1800]"
"Częstochowa, ul. Rejtana 37/39 - komin MPEC [SLK:BT22065:L1800]"
"Częstochowa, ul. Rydza-Śmigłego 36/38 - maszt Plusa [SLK:BT26070:L1800]"
"Częstochowa, ul. Sobieskiego 9 - Urząd Wojewódzki [SLK:BT22923:L1800]"
"Częstochowa, ul. Śląska 11/13 - Urząd Miasta [SLK:BT22922:L1800]"
"Częstochowa, ul. Wały Dwernickiego 293/297 - maszt PTK Centertel [SLK:BT24716:L1800]"
"Częstochowa, ul. Wręczycka - maszt T-Mobile [SLK:BT22979:L1800]"
"Częstochowa, ul. Żyzna 15 - Przeds. Prod-Usł. EL-SAB Sp. z o.o. [SLK:BT24146:L1800]"
"Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt Plusa przy PKP [SLK:BT24071:L1800]"
"Dąbrowa Górnicza, al. Zwycięstwa 97 - komin kotłowni [SLK:BT20551:L1800]"
"Dąbrowa Górnicza, Okradzionów - maszt Plusa przy cmentarzu [SLK:BT22990:L1800]"
"Dąbrowa Górnicza, pl. Wolności 1 - Pałac Kultury Zagłębia [SLK:BT22029:L1800]"
"Dąbrowa Górnicza, ul. 3 Maja 28 - blok mieszkalny [SLK:BT24925:L1800]"
"Dąbrowa Górnicza, ul. Aleksandra Puszkina 41 - budynek przemysłowy [SLK:BT26051:L1800]"
"Dąbrowa Górnicza, ul. Chemiczna 6 - komin ERG [SLK:BT22312:L1800]"
"Dąbrowa Górnicza, ul. Chopina 72 - budynek obok szpitala miejskiego [SLK:BT22589:L1800]"
"Dąbrowa Górnicza, ul. Graniczna - maszt na budynku vis-a-vis Urzędu Miejskiego [SLK:BT24927:L1800]"
"Dąbrowa Górnicza, ul. Kasprzaka - pylon reklamowy na terenie firmy KEM [SLK:BT24070:L1800]"
"Dąbrowa Górnicza, ul. Koksownicza 1 - Koksownia Przyjaźń [SLK:BT20354:L1800]"
"Dąbrowa Górnicza, ul. Kołłątaja 24 - maszt na budynku [SLK:BT24926:L1800]"
"Dąbrowa Górnicza, ul. Kosmonautów 1 - dach bloku mieszkalnego 10p. [SLK:BT24928:L1800]"
"Dąbrowa Górnicza, ul. Piłsudskiego 92 - Arcelor Mittal [SLK:BT20956:L1800]"
"Dąbrowa Górnicza, ul. Podlesie 3 - komin byłych zakładów mięsnych [SLK:BT22031:L1800]"
"Dąbrowa Górnicza, ul. Szałasowizna 13 - maszt Plusa przy oczyszczalni ścieków [SLK:BT22502:L1800]"
"Dąbrowa Górnicza, ul. Sztorcowa 21 - maszt Plusa [SLK:BT22988:L1800]"
"Dębowa Góra, Dębowa Góra 1 - maszt Plusa [SLK:BT22748:L1800]"
"Dzięgielów, Dzięgielów 257 - maszt na budynku Ewangelickiego Domu Opieki EMAUS [SLK:BT22757:L900]"
"Garnek, ul. Lisia - maszt Plusa [SLK:BT22984:L900]"
"Gierałtowice, ul. ks. Roboty 48 - maszt Emitel - SLR [SLK:BT20921:L1800]"
"Glinka, maszt Emitel - ZRiT - g. Kubiesówka [SLK:BT22868:L1800]"
"Gliwice, ul. Centaura 13-19 - budynek mieszkalny [SLK:BT24109:L1800]"
"Gliwice, ul. Chorzowska 3 - maszt na budynku [SLK:BT20874:L1800]"
"Gliwice, ul. Daszyńskiego 550 - wieża ciśnień [SLK:BT22606:L1800]"
"Gliwice, ul. Gaudiego 7 - maszt WASKO S.A. na terenie SSE [SLK:BT24472:L1800]"
"Gliwice, ul. Grottgera 66 - budynek mieszkalny [SLK:BT24721:L1800]"
"Gliwice, ul. Jana Pawła II 2 - budynek PZU [SLK:BT20539:L900]"
"Gliwice, ul. Karolinki 58 - Jednostka Wojskowa [SLK:BT20019:L1800]"
"Gliwice, ul. Żurawia 4 - komin [SLK:BT20320:L1800]"
"Gliwice, ul. Mechaników 9 - dach biurowca BUMAR LABEDY S.A. [SLK:BT24493:L1800]"
"Gliwice, ul. Paderewskiego 54 [SLK:BT24723:L1800]"
"Gliwice, ul. Przyszowska 36 [SLK:BT22650:L1800]"
"Gliwice, ul. Pszczyńska 206 - Carbochem - dach ceglanego budynku [SLK:BT20632:L1800]"
"Gliwice, ul. Pszczyńska 215 - budynek domu meblowego AGATA [SLK:BT24458:L900]"
"Gliwice, ul. Pszczyńska 37 - KOMAG [SLK:BT24049:L1800]"
"Gliwice, ul. Rolników 148 - wieża kościoła [SLK:BT22470:L1800]"
"Gliwice, ul. Rybnicka 43 - maszt tymczasowy obok BP [SLK:BT22513:L1800]"
"Gliwice, ul. Stabika 9 - kościół [SLK:BT22649:L1800]"
"Gliwice, ul. Sztabu Powstańczego 78 [SLK:BT24722:L1800]"
"Gliwice, ul. Śliwki 86 - komin SFW Energia [SLK:BT22331:L1800]"
"Gliwice, ul. Św. Małgorzaty 1 - maszt Plusa [SLK:BT24143:L1800]"
"Gliwice, ul. Świętokrzyska 2 - biurowiec [SLK:BT20213:L1800]"
"Gliwice, ul. Tarnogórska 129 - drewniana wieża radiostacji gliwickiej [SLK:BT22002:L1800]"
"Gliwice, ul. Wrocławska 1 - maszt tymczasowy obok Politechniki Śląskiej [SLK:BT26001:L1800]"
"Gliwice, ul. Ziemięcicka 69 - maszt PTK Centertel [SLK:BT20532:L1800]"
"Gliwice, ul. Zwycięstwa 23 - DH IKAR [SLK:BT22001:L1800]"
"Gliwice, ul. Zwycięstwa 65 [SLK:BT24260:L1800]"
"Gliwice, ul. Zwycięstwa 65 [SLK:BT24260:L1800]"
"Gliwice, ul. Zygmunta Starego 23 - budynek mieszkalno-uslugowy [SLK:BT24261:L1800]"
"Goczałkowice-Zdrój, ul. Główna 50 - kościół [SLK:BT24129:L1800]"
"Gogołowa, ul. Okrężna 14 - maszt Plusa [SLK:BT24275:L1800]"
"Goleszów, ul. Wolności 8 - kościół [SLK:BT22758:L1800]"
"Gostyń, ul. Rybnicka 2 - maszt na budynku przy [928] [SLK:BT22812:L1800]"
"Grodziec, Grodziec 34 - maszt Plusa [SLK:BT24599:L1800]"
"Gródków, ul. Zwyciestwa 2 - maszt Plusa na terenie Tartaku [SLK:BT22037:L1800]"
"Hucisko, istniejący maszt telekomunikacyjny [SLK:BT22276:L900]"
"Imielin, ul. Hallera 39 - maszt PTK Centertel [SLK:BT20367:L1800]"
"Istebna, maszt Emitel - ZRiT - g. Złoty Groń [SLK:BT22347:L1800]"
"Jankowice, ul. Borowikowa - maszt Plusa [SLK:BT24305:L1800]"
"Jankowice, ul. Świerklańska 91 - maszt Plusa teren PHU REMIX [SLK:BT20616:L1800]"
"Jasienica, ul. Kościelna - maszt Plusa przy drodze Bielsko-Cieszyn [SLK:BT22122:L1800]"
"Jastrzębie-Zdrój, ul. Cieszyńska 23 - nowy kościół ewangelicki [SLK:BT20656:L1800]"
"Jastrzębie-Zdrój, ul. Górnicza 1 - maszt Plusa [SLK:BT22271:L1800]"
"Jastrzębie-Zdrój, ul. Harcerska 14B - wieża oświetleniowa stadionu [SLK:BT20655:L1800]"
"Jastrzębie-Zdrój, ul. Jana Pawła II 5 - wieżowiec (11 p.) [SLK:BT20617:L1800]"
"Jastrzębie-Zdrój, ul. Kasztanowa 2 - maszt na budynku [SLK:BT20131:L1800]"
"Jastrzębie-Zdrój, ul. Młyńska - maszt Plusa [SLK:BT22272:L1800]"
"Jastrzębie-Zdrój, ul. Norwida 34 - maszt Plusa [SLK:BT24601:L1800]"
"Jastrzębie-Zdrój, ul. Rybnicka 6c - EC Zofiówka [SLK:BT20129:L1800]"
"Jaworzno, ul. Grunwaldzka 204 [SLK:BT24961:L1800]"
"Jaworzno, ul. Grunwaldzka 275 - maszt Plusa [SLK:BT24094:L1800]"
"Jaworzno, ul. Kolejarzy 81 - dach biurowca Huty Szkła Szczakowa [SLK:BT20511:L1800]"
"Jaworzno, ul. ks. Andrzeja Mroczka - Baza Magazynowa GS - maszt Plusa [SLK:BT22501:L1800]"
"Jaworzno, ul. Narutowicza 1 - dach Komendy Miejskiej Policji [SLK:BT22699:L1800]"
"Jaworzno, ul. Nauczycielska - maszt T-Mobile [SLK:BT22732:L1800]"
"Jaworzno, ul. Promienna 51 - budynek przemysłowy Elektrowni Jaworzno III [SLK:BT24685:L1800]"
"Jaworzno, ul. Starowiejska 5-7 - dach bloku mieszkalnego [SLK:BT20875:L1800]"
"Jaworzno, ul. Tetmajera - maszt Plusa [SLK:BT24095:L1800]"
"Jaworzno, ul. Wojska Polskiego 2 - maszt energetyki [SLK:BT22236:L1800]"
"Jaworzno, ul. Zwycięstwa - wieża telekomunikacyjna [SLK:BT22731:L1800]"
"Jejkowice, ul. Główna 27 - maszt Plusa [SLK:BT24254:L1800]"
"Jeleśnia, maszt Plusa obok torów kolejowych [SLK:BT22349:L1800]"
"Juszczyna, maszt Plusa [SLK:BT24173:L1800]"
"Kalety, maszt PTK Centertel przy oczyszczalni ścieków [SLK:BT20717:L1800]"
"Kalety, Miotek - maszt Plusa [SLK:BT24422:L1800]"
"Kalety, ul. Dworcowa 4 - maszt Plusa [SLK:BT22425:L1800]"
"Katowice, al. Korfantego 36 - dach bloku mieszkalnego [SLK:BT24901:L1800]"
"Katowice, al. Rozdzieńskiego 97 - pylon reklamowy IKEA [SLK:BT20171:L1800]"
"Katowice, Rynek 12 - D.H. Zenit [SLK:BT20859:L1800]"
"Katowice, ul. 3-go Maja 30 - Galeria Katowice [SLK:BT20955:L1800]"
"Katowice, ul. 1 Maja 133 - dach biurowca [SLK:BT20423:L1800]"
"Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:L1800]"
"Katowice, ul. 1. Maja 52 - kościół [SLK:BT20746:L1800]"
"Katowice, ul. 9-go Maja [SLK:BT24905:L1800]"
"Katowice, ul. Astrów 10 - budynek EKO BETON [SLK:BT24562:L1800]"
"Katowice, ul. Batorego 8 - dach budynku mieszkalnego [SLK:BT24240:L1800]"
"Katowice, ul. Bielska - Zajazd Pod Wzgórzem Wandy - maszt Plusa na wzniesieniu [SLK:BT22028:L1800]"
"Katowice, ul. Bocheńskiego 125 - dach salonu Renault [SLK:BT24813:L1800]"
"Katowice, ul. Boya-Zeleńskiego 92 - maszt na bloku (4 p.) [SLK:BT26106:L1800]"
"Katowice, ul. Boya-Żeleńskiego 34 / Migdałowców - kościół [SLK:BT20470:L1800]"
"Siemianowice Śląskie, ul. Wróblewskiego 75 - wieża Emitel - SLR Bytków [SLK:BT22025:L1800]"
"Katowice, ul. Ceglana 4 - biurowiec [SLK:BT22019:L1800]"
"Katowice, ul. Chorzowska 107/111 - Silesia City Center [SLK:BT20170:L1800]"
"Katowice, ul. Chorzowska 107/111 - Silesia City Center - zabytkowa wieża wyciągowa [SLK:BT24473:L1800]"
"Katowice, ul. Chorzowska 160 - wieża kościoła [SLK:BT22672:L1800]"
"Katowice, ul. Chorzowska 73A - piekarnia PSS Społem [SLK:BT20858:L1800]"
"Katowice, ul. Dąbrówki 13 - budynek Ruch S.A. [SLK:BT22576:L1800]"
"Katowice, ul. Dulęby 5 - budynek biurowy [SLK:BT24196:L1800]"
"Katowice, ul. Francuska 20-24 - budynek szpitala [SLK:BT22342:L1800]"
"Katowice, ul. Gawronów 22 - dach budynku biurowego [SLK:BT24194:L1800]"
"Katowice, ul. gen. Jankego 123 - komin kotłowni [SLK:BT22623:L1800]"
"Katowice, ul. Grodowa 26D - blok [SLK:BT20305:L1800]"
"Katowice, ul. Hutnicza 3 - wieża ciśnień przy PKP [SLK:BT22036:L1800]"
"Katowice, ul. Kaczeńców 8 - maszt na dachu budynku przemysłowego Koncentraty Pawlas [SLK:BT20703:L1800]"
"Katowice, ul. Kochłowicka - maszt obserwacyjny PTK Centertel przy A4 [SLK:BT24649:L1800]"
"Katowice, ul. Kolista - KWK Staszic-Szyb IV - słup oświetleniowy [SLK:BT22533:L1800]"
"Katowice, ul. Konduktorska 8 - komin [SLK:BT20409:L1800]"
"Katowice, ul. Kosmiczna 60 - KWK Wieczorek Szyb Rozdzień [SLK:BT24394:L1800]"
"Katowice, ul. Kossutha 11 - dach biurowca [SLK:BT20678:L1800]"
"Katowice, ul. Kossutha 9 - dach biurowca [SLK:BT26098:L1800]"
"Katowice, ul. Koszalińska 35 - dach bloku mieszkalnego 9p. [SLK:BT22622:L1800]"
"Katowice, ul. Koszarowa 6A - dach budynku Uniwersytetu Ekonomicznego [SLK:BT20421:L1800]"
"Katowice, ul. Kościuszki 289 - maszt na budynku PSP [SLK:BT22016:L1800]"
"Katowice, ul. Kredytowa 17 - dach bloku mieszkalnego 10p. [SLK:BT20748:L1800]"
"Katowice, ul. ks. Bkp. Bednorza 3 [SLK:BT22613:L1800]"
"Katowice, ul. Leopolda 31 - maszt Plusa [SLK:BT24161:L1800]"
"Katowice, ul. Ligonia 6 - kamienica nieopodal placu Miarki [SLK:BT22341:L1800]"
"Katowice, ul. Lwowska 32 - pylon reklamowy Selgros [SLK:BT24674:L1800]"
"Katowice, ul. Markiefki 89 [SLK:BT22675:L900]"
"Katowice, ul. Michałowskiego 9 - wieża kościoła [SLK:BT22611:L1800]"
"Katowice, ul. Miedziana 5-7 - maszt na budynku przy CH. Carefour [SLK:BT22624:L1800]"
"Katowice, ul. Mikołowska 100 - budynek COIG [SLK:BT24900:L1800]"
"Katowice, ul. Mikołowska 39 - budynek mieszkalny [SLK:BT22825:L1800]"
"Katowice, ul. Mikusińskiego 33 [SLK:BT20408:L1800]"
"Katowice, ul. Mikusińskiego 8 - kościół św. Józefa [SLK:BT22673:L1800]"
"Katowice, ul. Oblatów 8 - maszt na budynku [SLK:BT24781:L1800]"
"Katowice, ul. Owsiana 60a - silosy dawnej Fabryki Domów Panewniki [SLK:BT22670:L1800]"
"Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:L1800]"
"Katowice, ul. Panewnicka 65 - Okręgowy Szpital Kolejowy [SLK:BT22380:L1800]"
"Katowice, ul. Połomińska 16 [SLK:BT24820:L1800]"
"Katowice, ul. Pszczyńska 10 - dach budynku biurowego Getin Bank [SLK:BT24551:L900]"
"Katowice, ul. Pukowca 15 - biurowiec przy PKP [SLK:BT22021:L1800]"
"Katowice, ul. Pułaskiego 60 - C.H. 3 Stawy [SLK:BT22575:L1800]"
"Katowice, ul. Rolna 7 - dach Zajazdu Pocztylion [SLK:BT20972:L1800]"
"Katowice, ul. Siemianowicka 60 - komin EC Katowice [SLK:BT24214:L1800]"
"Katowice, ul. Solskiego 2 - kościół [SLK:BT20304:L1800]"
"Katowice, ul. Szopienicka 58 [SLK:BT22614:L1800]"
"Katowice, ul. Ścigały 14 - rurowy maszt na budynku ZEC S.A. [SLK:BT20424:L1800]"
"Katowice, ul. Św. Pawła 11 - budynek mieszkalny (3 p.) [SLK:BT20410:L1800]"
"Katowice, ul. Tysiąclecia 33 - budynek mieszkalny [SLK:BT24732:L1800]"
"Katowice, ul. Tysiąclecia 4 - wieżowiec [SLK:BT20948:L1800]"
"Katowice, ul. Wajdy 4 - blok (12 p.) [SLK:BT20720:L1800]"
"Katowice, ul. Wandy 16a - Fabryka Okien NORMA [SLK:BT24906:L1800]"
"Katowice, ul. Wiertnicza 14/16 - dach bloku mieszkalnego 10p. [SLK:BT20715:L1800]"
"Katowice, ul. Wincentego Pola 65 - KWK Wujek - ceglany komin [SLK:BT22980:L1800]"
"Katowice, ul. Wojewódzka 16 - kamienica [SLK:BT24707:L1800]"
"Katowice, ul. Woźniaka 1 - maszt na budynku HMN Szopienice [SLK:BT20854:L1800]"
"Katowice, ul. Ziołowa 43-45 - blok (10 p.) [SLK:BT20761:L1800]"
"Kłobuck, ul. Wyszyńskiego - blok mieszkalny [SLK:BT22361:L1800]"
"Knurów, ul. Dworcowa 1 - komin [SLK:BT22109:L1800]"
"Knurów, ul. Górnicza 1 - szyb wyciągowy KWK Szczygłowice [SLK:BT24372:L1800]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:L1800]"
"Knurów, ul. Niepodległości 8 - budynek szpitala [SLK:BT20941:L1800]"
"Kobielice, ul. Rolna 4 - maszt Plusa [SLK:BT22144:L1800]"
"Kobiór, maszt Orange przy DK1 [SLK:BT24068:L1800]"
"Kobiór, ul. Centralna 56 - strunobetonowy maszt T-Mobile [SLK:BT20569:L900]"
"Kochcice, maszt Plusa przy DK46 [SLK:BT20122:L900]"
"Koniaków, g. Ochodzita - maszt Emitel [SLK:BT22346:L1800]"
"Koniecpol, ul. Kolejowa 3 - komin Zakładów Płyt Pilśniowych [SLK:BT22410:L1800]"
"Kończyce Wielkie, ul. Cieszyńska 61 - maszt Plusa [SLK:BT24564:L900]"
"Kończyce Wielkie, ul. Olszaka 32 - maszt Plusa [SLK:BT22761:L900]"
"Kopalnia, ul. Rolnicza 2 - maszt Plusa [SLK:BT24409:L1800]"
"Koszęcin, ul. Boronowska 100 - maszt Emitel - RCN [SLK:BT20584:L1800]"
"Koszęcin, ul. Powstańców Śląskich 15 - kościół [SLK:BT22490:L1800]"
"Koziegłowy, ul. Częstochowska 69 - maszt Orange przy DK1 [SLK:BT20595:L900]"
"Kozy, ul. Dworcowa 22 - maszt Plusa [SLK:BT24117:L1800]"
"Krupski Młyn, ul. Zawadzkiego 1 - ZTS NITRON S.A. [SLK:BT22389:L1800]"
"Krzanowice, ul. Kościelna 5 - wieża kościelna [SLK:BT22914:L1800]"
"Krzepice, ul. Częstochowska 180 - maszt Plusa [SLK:BT22360:L1800]"
"Krzepice, ul. Kazimierza Wielkiego 1 - wieża kościoła [SLK:BT20106:L1800]"
"Krzyżowa, g. Krzyżowa - maszt Emitel - TSR [SLK:BT20689:L1800]"
"Kuźnia Raciborska, ul. Staszica 1 - komin zakładu Rafamet [SLK:BT22435:L1800]"
"Lelów, ul. Koniecpolska 3a - maszt [SLK:BT22409:L1800]"
"Lędziny, ul. Lędzińska - słup wysokiego napięcia [SLK:BT22527:L1800]"
"Lędziny, ul. Lędzińska 8 - maszt na budynku CBiDGP [SLK:BT20445:L1800]"
"Lgota Nadwarcie, Lgota Górna 56 - maszt [SLK:BT22585:L1800]"
"Lipie, maszt Plusa [SLK:BT24616:L1800]"
"Lubliniec, ul. Częstochowska 48 - maszt Plusa przy PKP [SLK:BT22211:L1800]"
"Lubliniec, ul. Grunwaldzka 48 - maszt Plusa naprzeciwko Kauflanda [SLK:BT24460:L1800]"
"Lubliniec, ul. Powstańców Śląskich 85 - komin firmy ECO - teren Lentex [SLK:BT20105:L1800]"
"Lubomia, ul. Pogrzebieńska 2 - wieża kościoła [SLK:BT24220:L900]"
"Łaziska Górne, pl. Ratuszowy 1 - Urząd Miejski [SLK:BT22112:L1800]"
"Łaziska Górne, ul. Cieszyńska 23 - komin Huty Łaziska (pd.) [SLK:BT22477:L1800]"
"Łaziska Górne, ul. Wyszyńskiego 12 - kościół [SLK:BT22811:L1800]"
"Łazy, ul. Wysocka - maszt Plusa [SLK:BT22274:L1800]"
"Łodygowice, ul. Żywiecka 66 - strunobetonowy maszt T-Mobile [SLK:BT20593:L1800]"
"Marklowice, ul. Wyzwolenia 134 - wieża kościelna [SLK:BT24354:L1800]"
"Miasteczko Śląskie, ul. Hutnicza 17 - komin huty cynku [SLK:BT22395:L1800]"
"Miedźna, maszt Orange [SLK:BT24158:L1800]"
"Miedźno, ul. Łąkowa - maszt Plusa [SLK:BT24614:L900]"
"Mikołów, ul. Dzieńdziela - komin żelbetowy [SLK:BT20246:L1800]"
"Mikołów, ul. Fitelberga - maszt P4 [SLK:BT26965:L1800]"
"Mikołów, ul. Grażyńskiego 19 - strunobetonowy słup T-Mobile [SLK:BT20267:L1800]"
"Mikołów, ul. Przelotowa - komin kotłownik KWK [SLK:BT22003:L1800]"
"Mikołów, ul. Rybnicka 11 - komin żelbetowy [SLK:BT20653:L1800]"
"Mikołów, ul. Towarowa 11 - komin stalowy [SLK:BT22015:L1800]"
"Mikołów, ul. Żwirki i Wigury 6 - dach budynku [SLK:BT22810:L1800]"
"Mstów, ul. 16-go Stycznia - maszt Plusa - teren Demar [SLK:BT22840:L1800]"
"Mysłowice, ul. Bernarda Świerczyny - KWK Mysłowice [SLK:BT24575:L1800]"
"Mysłowice, ul. Fabryczna 7 - wieża telekomunikacyjna [SLK:BT24149:L1800]"
"Mysłowice, ul. Gen. Ziętka 25 - wieża kościoła [SLK:BT20277:L1800]"
"Mysłowice, ul. Generała Ziętka 116 - szkoła [SLK:BT20453:L1800]"
"Mysłowice, ul. Kopalniana 5 - KWK Wesoła - elewacja budynku szybu [SLK:BT22667:L1800]"
"Mysłowice, ul. Miarki 17 - dach budynku Agrobud [SLK:BT20275:L900]"
"Mysłowice, ul. Mikołowska 41 - na budynku hurtowni piwa [SLK:BT24016:L1800]"
"Mysłowice, ul. Mikołowska 42 - dach bloku mieszkalnego 10p. [SLK:BT22035:L1800]"
"Mysłowice, ul. Mikołowska 5 - blok (10 p.) [SLK:BT20676:L1800]"
"Mysłowice, ul. Obrzeżna Północna 15a - maszt PTK Centertel [SLK:BT20529:L1800]"
"Mysłowice, ul. Orła Białego 34 - maszt Emitel - RTCN [SLK:BT20639:L1800]"
"Mysłowice, ul. Skałki 16 - maszt przy autostradzie A4 [SLK:BT22067:L1800]"
"Mysłowice, ul. Towarowa 1 - maszt na budynku [SLK:BT20274:L1800]"
"Mysłowice, ul. Wielka Skotnica 92c - maszt na bloku mieszkalnym [SLK:BT26521:L900]"
"Myszków, ul. Partyzantów 21 - kratownica po kominie [SLK:BT22801:L1800]"
"Myszków, ul. Pułaskiego 6 - komin fabryki papieru [SLK:BT22275:L1800]"
"Nakło Śląskie, Wapienniki - maszt PTK Centertel [SLK:BT24273:L1800]"
"Nędza, maszt PTK Centertel przy DW919 [SLK:BT24746:L1800]"
"Niegowa, ul. Wojska Polskiego 8 - SLR Niegowa [SLK:BT22273:L900]"
"Nowa Wieś, maszt T-Mobile przy S1 [SLK:BT26047:L1800]"
"Nowa Wieś (Wrzosowa), ul. Kopalniana 2 - maszt Plusa przy CH. AUCHAN [SLK:BT22061:L1800]"
"Ocice, maszt Plusa - stadnina koni [SLK:BT22913:L1800]"
"Ogrodzieniec, ul. Kościuszki 210 - remiza strażacka [SLK:BT22961:L1800]"
"Ogrodzieniec, Podzamcze, maszt T-Mobile [SLK:BT26057:L1800]"
"Ogrodzona, maszt Plusa na wzgórzu przy S1 [SLK:BT22146:L1800]"
"Olsztyn, ul. Mstowska - maszt [SLK:BT22406:L1800]"
"Opatów, ul. Kościuszki [SLK:BT22793:L900]"
"Ornontowice, ul. Zwycięstwa 7A - szkoła [SLK:BT24199:L1800]"
"Orzesze, ul. Gliwicka 59 - komin Can Pack Group [SLK:BT20626:L1800]"
"Orzesze, ul. Powstańców 6 - maszt Plusa obok kościoła ewangelickiego [SLK:BT22458:L1800]"
"Orzesze, Woszczyce, ul. Długosza 51 - kościół [SLK:BT22669:L1800]"
"Ostrowy n. Okszą, ul. Brzozowa 3 - maszt Plusa [SLK:BT22819:L900]"
